cycle,state,pollster,fte_grade,population,office_type,answer,candidate_name,pct
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,47.56
2020,Michigan,Optimus,C/D,lv,U.S. President,Buttigieg,Pete Buttigieg,37.3
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,47.94
2020,Michigan,Optimus,C/D,lv,U.S. President,Bloomberg,Michael Bloomberg,37.1
2020,Michigan,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,47.83
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Biden,Joseph R. Biden Jr.,41.24
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,45.48
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Warren,Elizabeth Warren,39.87
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,47.14
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Sanders,Bernard Sanders,37.45
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,48.03
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Buttigieg,Pete Buttigieg,39.88
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,46.11
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Bloomberg,Michael Bloomberg,40.78
2020,Pennsylvania,Optimus,C/D,lv,U.S. President,Trump,Donald Trump,44.78
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Sanders,Bernard Sanders,34.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,47.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,46.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Buttigieg,Pete Buttigieg,43.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,45.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Warren,Elizabeth Warren,41.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,47.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Bloomberg,Michael Bloomberg,40.0
2020,Arizona,OH Predictive Insights/MBQF,B/C,lv,U.S. President,Trump,Donald Trump,47.0
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,52.3
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.7
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,51.6
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,48.4
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,48.8
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.2
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,53.0
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,47.0
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Yang,Andrew Yang,49.2
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.8
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,45.9
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,41.6
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,48.9
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,42.4
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,47.4
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,43.0
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,48.1
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,40.5
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Yang,Andrew Yang,46.1
2020,New Hampshire,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,41.6
2020,California,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,59.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,32.0
2020,California,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,59.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,29.0
2020,California,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,56.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,35.0
2020,California,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,54.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,34.0
2020,California,SurveyUSA,A,rv,U.S. President,Buttigieg,Pete Buttigieg,52.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,34.0
2020,California,SurveyUSA,A,rv,U.S. President,Buttigieg,Pete Buttigieg,48.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,34.0
2020,California,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,56.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,35.0
2020,California,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,53.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,34.0
2020,California,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,60.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,34.0
2020,California,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,59.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,31.0
2020,California,SurveyUSA,A,rv,U.S. President,Bloomberg,Michael Bloomberg,50.0
2020,California,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,34.0
2020,California,SurveyUSA,A,rv,U.S. President,Bloomberg,Michael Bloomberg,48.0
2020,California,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,32.0
2020,,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,52.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,39.0
2020,,SurveyUSA,A,rv,U.S. President,Biden,Joseph R. Biden Jr.,53.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,36.0
2020,,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,47.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,42.0
2020,,SurveyUSA,A,rv,U.S. President,Harris,Kamala D. Harris,46.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,41.0
2020,,SurveyUSA,A,rv,U.S. President,Buttigieg,Pete Buttigieg,48.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,41.0
2020,,SurveyUSA,A,rv,U.S. President,Buttigieg,Pete Buttigieg,45.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,40.0
2020,,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,49.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,42.0
2020,,SurveyUSA,A,rv,U.S. President,Warren,Elizabeth Warren,48.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,41.0
2020,,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,52.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,40.0
2020,,SurveyUSA,A,rv,U.S. President,Sanders,Bernard Sanders,52.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,38.0
2020,,SurveyUSA,A,rv,U.S. President,Bloomberg,Michael Bloomberg,46.0
2020,,SurveyUSA,A,rv,U.S. President,Trump,Donald Trump,40.0
2020,,SurveyUSA,A,rv,U.S. President,Bloomberg,Michael Bloomberg,44.0
2020,,SurveyUSA,A,rv,U.S. President,Pence,Mike Pence,39.0
2020,,SocialSphere,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
2020,,SocialSphere,B/C,rv,U.S. President,Trump,Donald Trump,39.0
2020,,SocialSphere,B/C,rv,U.S. President,Warren,Elizabeth Warren,50.0
2020,,SocialSphere,B/C,rv,U.S. President,Trump,Donald Trump,41.0
2020,,SocialSphere,B/C,rv,U.S. President,Sanders,Bernard Sanders,52.0
2020,,SocialSphere,B/C,rv,U.S. President,Trump,Donald Trump,40.0
2020,,SocialSphere,B/C,rv,U.S. President,Buttigieg,Pete Buttigieg,45.0
2020,,SocialSphere,B/C,rv,U.S. President,Trump,Donald Trump,40.0
2020,,SocialSphere,B/C,rv,U.S. President,Harris,Kamala D. Harris,46.0
2020,,SocialSphere,B/C,rv,U.S. President,Trump,Donald Trump,40.0
2020,Texas,Beacon Research,,rv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,Texas,Beacon Research,,rv,U.S. President,Trump,Donald Trump,45.0
2020,Texas,Beacon Research,,rv,U.S. President,Warren,Elizabeth Warren,41.0
2020,Texas,Beacon Research,,rv,U.S. President,Trump,Donald Trump,46.0
2020,,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.3
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.7
2020,,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,50.5
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.5
2020,,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,49.8
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.2
2020,,Emerson College,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,47.8
2020,,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,52.2
2020,Georgia,SurveyUSA,A,lv,U.S. President,Biden,Joseph R. Biden Jr.,47.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Trump,Donald Trump,43.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Warren,Elizabeth Warren,46.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Trump,Donald Trump,45.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Sanders,Bernard Sanders,47.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Trump,Donald Trump,44.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Buttigieg,Pete Buttigieg,41.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Trump,Donald Trump,45.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Harris,Kamala D. Harris,43.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Trump,Donald Trump,46.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Bloomberg,Michael Bloomberg,42.0
2020,Georgia,SurveyUSA,A,lv,U.S. President,Trump,Donald Trump,44.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Trump,Donald Trump,43.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Buttigieg,Pete Buttigieg,49.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Trump,Donald Trump,42.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Sanders,Bernard Sanders,49.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Trump,Donald Trump,46.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Warren,Elizabeth Warren,47.0
2020,New Hampshire,St. Anselm,,rv,U.S. President,Trump,Donald Trump,46.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Trump,Donald Trump,47.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Sanders,Bernard Sanders,45.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Trump,Donald Trump,48.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Warren,Elizabeth Warren,43.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Trump,Donald Trump,48.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Buttigieg,Pete Buttigieg,39.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Trump,Donald Trump,47.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Klobuchar,Amy Klobuchar,36.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Trump,Donald Trump,50.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Booker,Cory A. Booker,45.0
2020,Wisconsin,Marquette University Law School,A/B,rv,U.S. President,Trump,Donald Trump,44.0
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Warren,Elizabeth Warren,34.6
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,45.7
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,39.4
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,44.5
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Harris,Kamala D. Harris,33.1
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,46.3
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Sanders,Bernard Sanders,39.9
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,44.2
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Buttigieg,Pete Buttigieg,32.7
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,45.3
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Castro,Julián Castro,34.2
2020,Texas,University of Texas at Tyler,B/C,rv,U.S. President,Trump,Donald Trump,45.2
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,45.0
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,43.0
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Warren,Elizabeth Warren,43.0
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,44.0
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Sanders,Bernard Sanders,45.0
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,44.0
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,39.0
2020,North Carolina,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,43.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,47.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Warren,Elizabeth Warren,44.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Sanders,Bernard Sanders,47.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,40.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Buttigieg,Pete Buttigieg,41.0
2020,Nevada,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Trump,Donald Trump,41.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Biden,Joseph R. Biden Jr.,48.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Trump,Donald Trump,47.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Sanders,Bernard Sanders,46.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Trump,Donald Trump,48.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Warren,Elizabeth Warren,47.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Trump,Donald Trump,47.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Harris,Kamala D. Harris,44.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Trump,Donald Trump,49.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Buttigieg,Pete Buttigieg,42.0
2020,Georgia,Climate Nexus,,lv,U.S. President,Trump,Donald Trump,49.0
2020,Pennsylvania,Muhlenberg College,A+,rv,U.S. President,Biden,Joseph R. Biden Jr.,52.0
2020,Pennsylvania,Muhlenberg College,A+,rv,U.S. President,Trump,Donald Trump,43.0
2020,Pennsylvania,Muhlenberg College,A+,rv,U.S. President,Sanders,Bernard Sanders,50.0
2020,Pennsylvania,Muhlenberg College,A+,rv,U.S. President,Trump,Donald Trump,45.0
2020,Pennsylvania,Muhlenberg College,A+,rv,U.S. President,Warren,Elizabeth Warren,50.0
2020,Pennsylvania,Muhlenberg College,A+,rv,U.S. President,Trump,Donald Trump,45.0
2020,,Morning Consult,B/C,rv,U.S. President,Warren,Elizabeth Warren,45.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,39.0
2020,,Morning Consult,B/C,rv,U.S. President,Sanders,Bernard Sanders,45.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Morning Consult,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,44.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,40.0
2020,,Morning Consult,B/C,rv,U.S. President,Bloomberg,Michael Bloomberg,43.0
2020,,Morning Consult,B/C,rv,U.S. President,Trump,Donald Trump,37.0
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.1
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Trump,Donald Trump,42.5
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Sanders,Bernard Sanders,47.5
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Trump,Donald Trump,43.6
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Warren,Elizabeth Warren,47.4
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Trump,Donald Trump,44.0
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Buttigieg,Pete Buttigieg,45.9
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Trump,Donald Trump,43.1
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Harris,Kamala D. Harris,44.9
2020,Georgia,University of Georgia,B/C,rv,U.S. President,Trump,Donald Trump,43.9
2020,Michigan,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,55.8
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,44.2
2020,Michigan,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,56.9
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,43.1
2020,Michigan,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,53.7
2020,Michigan,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,46.3
2020,Nevada,Emerson College,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,49.3
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,50.7
2020,Nevada,Emerson College,A-,rv,U.S. President,Sanders,Bernard Sanders,50.1
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,49.9
2020,Nevada,Emerson College,A-,rv,U.S. President,Warren,Elizabeth Warren,48.9
2020,Nevada,Emerson College,A-,rv,U.S. President,Trump,Donald Trump,51.1
2020,,YouGov,B-,lv,U.S. President,Biden,Joseph R. Biden Jr.,51.5
2020,,YouGov,B-,lv,U.S. President,Trump,Donald Trump,48.5
2020,,YouGov,B-,lv,U.S. President,Warren,Elizabeth Warren,50.0
2020,,YouGov,B-,lv,U.S. President,Trump,Donald Trump,50.0
2020,,YouGov,B-,lv,U.S. President,Sanders,Bernard Sanders,51.2
2020,,YouGov,B-,lv,U.S. President,Trump,Donald Trump,48.8
2020,,YouGov,B-,lv,U.S. President,Bloomberg,Michael Bloomberg,42.1
2020,,YouGov,B-,lv,U.S. President,Trump,Donald Trump,45.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Biden,Joseph R. Biden Jr.,53.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,43.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Sanders,Bernard Sanders,51.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,44.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Warren,Elizabeth Warren,52.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,44.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Harris,Kamala D. Harris,49.0
2020,,IBD/TIPP,A/B,rv,U.S. President,Trump,Donald Trump,45.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Biden,Joseph R. Biden Jr.,46.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,44.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Sanders,Bernard Sanders,48.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,43.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Warren,Elizabeth Warren,42.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,44.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Buttigieg,Pete Buttigieg,38.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,45.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Harris,Kamala D. Harris,42.0
2020,Georgia,Zogby Interactive/JZ Analytics,C,lv,U.S. President,Trump,Donald Trump,44.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Biden,Joseph R. Biden Jr.,56.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,39.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Sanders,Bernard Sanders,56.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,39.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Warren,Elizabeth Warren,54.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,39.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Harris,Kamala D. Harris,52.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,41.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Buttigieg,Pete Buttigieg,51.0
2020,,ABC News/Washington Post,A+,a,U.S. President,Trump,Donald Trump,40.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Biden,Joseph R. Biden Jr.,56.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,39.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Sanders,Bernard Sanders,55.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Warren,Elizabeth Warren,55.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,40.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Harris,Kamala D. Harris,51.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,42.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Buttigieg,Pete Buttigieg,52.0
2020,,ABC News/Washington Post,A+,rv,U.S. President,Trump,Donald Trump,41.0
2020,,Fox News/Beacon Research/Shaw & Co. Research,A-,rv,U.S. President,Biden,Joseph R. Biden Jr.,51.0
