cycle,branch,state,pollster,grade,population,adjpoll_clinton,adjpoll_trump
2016,President,Washington,Emerson College,B,lv,45.55153,39.0817
2016,President,Nebraska,Emerson College,B,lv,30.55593,56.2346
2016,President,South Carolina,Google Consumer Surveys,B,lv,36.86322,43.902809999999995
2016,President,Pennsylvania,Monmouth University,A+,lv,49.78267,41.73648
2016,President,Minnesota,Ipsos,A-,lv,38.433,37.509859999999996
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,46.094809999999995,40.49783
2016,President,Connecticut,Google Consumer Surveys,B,lv,45.42277,37.66595
2016,President,Arizona,Ipsos,A-,lv,41.32328,42.258140000000004
2016,President,Kentucky,Google Consumer Surveys,B,lv,34.44392,47.18607
2016,President,Massachusetts,Ipsos,A-,lv,54.00289,27.22281
2016,President,Wisconsin,Loras College,B-,lv,44.64756,38.36953
2016,President,New Jersey,Stockton College,B,lv,46.72911,40.03904
2016,President,Colorado,Remington,,lv,44.40121,43.15017
2016,President,Wisconsin,Ipsos,A-,lv,44.91393,41.97566
2016,President,Florida,Remington,,lv,45.42139,46.01992
2016,President,Kansas,Google Consumer Surveys,B,lv,44.83762,36.688590000000005
2016,President,Ohio,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,39.94913,44.29715
2016,President,Minnesota,Gravis Marketing,B-,lv,43.604079999999996,42.459990000000005
2016,President,Colorado,Monmouth University,A+,lv,48.98617,39.96622
2016,President,North Carolina,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,42.80453,47.12421
2016,President,Washington,Ipsos,A-,lv,44.65795,37.81142
2016,President,Colorado,"Keating Research, Inc.",B,lv,44.88872,36.87723
2016,President,New Hampshire,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,46.1214,41.28188
2016,President,U.S.,ABC News/Washington Post,A+,lv,45.4138,44.20577
2016,President,U.S.,ABC News/Washington Post,A+,lv,45.125370000000004,44.51327
2016,President,Virginia,Christopher Newport University,B-,lv,46.0004,37.05336
2016,President,Arizona,Data Orbital,,lv,40.47432,42.92028
2016,President,New Hampshire,GBA Strategies,B,lv,44.43027,39.80312
2016,President,U.S.,NBC News/Wall Street Journal,A-,lv,45.53985,40.29195
2016,President,Arizona,MBQF,C+,lv,42.03263,44.46501
2016,President,Nevada,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,42.95681,45.30632
2016,President,Virginia,Remington,,lv,47.42861,42.97333
2016,President,Ohio,Anzalone Liszt Grove Research,C,lv,43.87707,44.921640000000004
2016,President,California,YouGov,B,lv,52.1788,34.95387
2016,President,Oregon,Ipsos,A-,lv,44.28069,38.318690000000004
2016,President,Colorado,Ipsos,A-,lv,42.60848,42.68517
2016,President,Delaware,University of Delaware,,lv,51.41431,32.241009999999996
2016,President,Tennessee,Ipsos,A-,lv,33.8555,43.43965
2016,President,Ohio,Remington,,lv,41.41924,46.03379
2016,President,Michigan,Ipsos,A-,lv,39.28171,36.65316
2016,President,Maryland,Ipsos,A-,lv,52.22186,34.1658
2016,President,Montana,Montana State University Billings,B+,a,30.02107,47.888329999999996
2016,President,Louisiana,Google Consumer Surveys,B,lv,33.5531,55.33328
2016,President,U.S.,CBS News/New York Times,A-,lv,46.18697,43.360820000000004
2016,President,Ohio,Selzer & Company,A+,lv,41.173,46.2409
2016,President,Wisconsin,Remington,,lv,45.40724,41.11124
2016,President,U.S.,Gravis Marketing,B-,rv,48.50693,49.68874
2016,President,Pennsylvania,Remington,,lv,44.430859999999996,41.95876
2016,President,North Carolina,Remington,,lv,43.440290000000005,46.897890000000004
2016,President,Tennessee,Middle Tennessee State University,B-,lv,37.9197,51.35151
2016,President,Indiana,Ipsos,A-,lv,36.246809999999996,52.903130000000004
2016,President,Oklahoma,Google Consumer Surveys,B,lv,32.23605,53.60847
2016,President,Nevada,Suffolk University,B+,lv,45.41734,40.66595
2016,President,Massachusetts,Western New England University,A-,lv,57.35578,29.44643
2016,President,U.S.,Fairleigh Dickinson University (PublicMind),A,lv,45.59717,38.44775
2016,President,Kentucky,Ipsos,A-,lv,36.081309999999995,56.93784
2016,President,Alabama,Ipsos,A-,lv,37.71748,52.161970000000004
2016,President,Alaska,Ivan Moore Research,C,rv,33.21241,40.0038
2016,President,Mississippi,Google Consumer Surveys,B,lv,30.79819,61.10508000000001
2016,President,New Mexico,Google Consumer Surveys,B,lv,43.527390000000004,37.79945
2016,President,U.S.,ABC News/Washington Post,A+,lv,46.07986,43.76442
2016,President,Utah,Google Consumer Surveys,B,a,29.205890000000004,33.264309999999995
2016,President,Missouri,Ipsos,A-,lv,39.84527,47.82725
2016,President,Nebraska,Google Consumer Surveys,B,lv,32.31883,47.334270000000004
2016,President,Louisiana,Ipsos,A-,lv,32.6978,53.409330000000004
2016,President,Massachusetts,YouGov,B,lv,49.37214,36.13156
2016,President,Connecticut,Ipsos,A-,lv,49.457840000000004,37.28587
2016,President,Michigan,EPIC-MRA,A-,lv,44.8398,35.45074
2016,President,U.S.,YouGov,B,rv,43.053259999999995,41.636179999999996
2016,President,Ohio,Gravis Marketing,B-,rv,43.80592,44.459740000000004
2016,President,Nevada,Google Consumer Surveys,B,lv,45.34118,39.11587
2016,President,Arkansas,Google Consumer Surveys,B,lv,36.444340000000004,41.8746
2016,President,Oklahoma,Ipsos,A-,lv,33.09718,52.06385
2016,President,Iowa,Ipsos,A-,lv,42.33075,42.29531
2016,President,U.S.,Morning Consult,,lv,43.2088,40.73125
2016,President,Florida,Gravis Marketing,B-,rv,46.07371,43.70263
2016,President,Maine CD-2,"Normington, Petts & Associates",C+,lv,41.56592,40.18884
2016,President,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.24892,41.56562
2016,President,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.25868,45.51527
2016,President,Florida,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.23912,47.616209999999995
2016,President,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,lv,41.2369,45.62769
2016,President,U.S.,ABC News/Washington Post,A+,lv,46.04037,41.98665
2016,President,South Carolina,Winthrop University,,lv,38.29468,43.76427
2016,President,Florida,University of North Florida,B+,lv,43.29416,42.17819
2016,President,Montana,Google Consumer Surveys,B,lv,32.08398,45.14161
2016,President,Maine,SurveyUSA,A,lv,43.26672,40.865590000000005
2016,President,North Carolina,Emerson College,B,lv,45.8127,42.50575
2016,President,Kansas,Ipsos,A-,lv,35.47916,51.49335
2016,President,Maryland,Goucher College,,lv,59.42524,27.73372
2016,President,Florida,Quinnipiac University,A-,lv,47.55545,42.390570000000004
2016,President,Minnesota,SurveyUSA,A,lv,46.78192,40.14496
2016,President,North Carolina,Elon University,B+,lv,45.71648,42.283229999999996
2016,President,Pennsylvania,Quinnipiac University,A-,lv,46.51798,42.31003
2016,President,Florida,CNN/Opinion Research Corp.,A-,lv,45.335,47.22797
2016,President,New Hampshire,MassINC Polling Group,A-,lv,43.39995,38.34218
2016,President,Pennsylvania,YouGov,B,lv,48.4819,41.66836
2016,President,Arkansas,Ipsos,A-,lv,32.30223,53.79911
2016,President,North Carolina,Siena College,A,lv,42.904720000000005,44.3013
2016,President,South Carolina,Ipsos,A-,lv,42.123979999999996,49.36246
2016,President,Ohio,Quinnipiac University,A-,lv,43.56395,48.40883
2016,President,Idaho,Google Consumer Surveys,B,lv,26.756790000000002,50.06158
2016,President,Kansas,Fort Hays State University,C-,lv,42.20001,48.8012
2016,President,Nevada,Emerson College,B,lv,43.537690000000005,43.65258
2016,President,Nevada,Ipsos,A-,lv,37.92707,40.26785
2016,President,U.S.,ABC News/Washington Post,A+,lv,47.02932,40.17988
2016,President,Utah,Rasmussen Reports/Pulse Opinion Research,C+,lv,28.284879999999998,32.23303
2016,President,Georgia,JMC Enterprises,C,lv,39.63735,46.24555
2016,President,North Carolina,Quinnipiac University,A-,lv,47.48069,44.22988
2016,President,Pennsylvania,Muhlenberg College,A,lv,43.07161,41.70831
2016,President,Florida,Suffolk University,B+,lv,45.83416,47.37077
2016,President,Georgia,Marist College,A,lv,42.41709,46.72553
2016,President,U.S.,icitizen,,rv,45.31808,42.056000000000004
2016,President,Georgia,Monmouth University,A+,lv,42.674609999999994,46.51036
2016,President,Iowa,Loras College,B-,lv,40.52428,41.85942
2016,President,North Carolina,Public Policy Polling,B+,lv,44.60185,43.46046
2016,President,New Hampshire,Monmouth University,A+,lv,48.24505,40.16068
2016,President,Pennsylvania,Harper Polling,B-,lv,46.33943,44.93927
2016,President,Ohio,Emerson College,B,lv,44.82365,43.69283
2016,President,Virginia,Emerson College,B,lv,45.81878,43.6096
2016,President,U.S.,Public Policy Polling,B+,lv,44.70179,41.63988
2016,President,Florida,Emerson College,B,lv,44.52805,45.62412
2016,President,West Virginia,Garin-Hart-Yang Research Group,B+,lv,28.265959999999996,60.45567
2016,President,U.S.,Emerson College,B,lv,42.854079999999996,43.73389
2016,President,Utah,Dan Jones & Associates,C+,lv,24.05376,31.451459999999997
2016,President,U.S.,Ipsos,A-,lv,41.78627,37.7717
2016,President,U.S.,ABC News/Washington Post,A+,lv,48.03178,38.353809999999996
2016,President,Florida,Monmouth University,A+,lv,46.87299,42.73302
2016,President,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.2459,43.96085
2016,President,Arizona,Marist College,A,lv,38.72857,43.117059999999995
2016,President,New Hampshire,American Research Group,C+,rv,48.20235,44.73172
2016,President,U.S.,Fox News/Anderson Robbins Research/Shaw & Company Research,A,lv,45.612590000000004,44.479079999999996
2016,President,Connecticut,Emerson College,B,lv,52.182970000000005,36.33534
2016,President,Pennsylvania,Franklin & Marshall College,B+,lv,47.7425,41.738009999999996
2016,President,Florida,Associated Industries of Florida,,lv,44.74062,45.25571
2016,President,New York,Siena College,A,lv,53.208890000000004,33.67383
2016,President,Texas,Emerson College,B,lv,37.94008,43.19119
2016,President,U.S.,"RKM Research and Communications, Inc.",B+,lv,46.9374,44.0338
2016,President,Iowa,Monmouth University,A+,lv,38.1489,47.0718
2016,President,Maine,Ipsos,A-,lv,43.21905,39.678740000000005
2016,President,Iowa,RABA Research,C+,lv,41.88816,43.90862
2016,President,Nebraska,Ipsos,A-,lv,33.02127,50.03713
2016,President,West Virginia,Google Consumer Surveys,B,lv,38.29835,50.06599
2016,President,U.S.,GfK Group,B+,lv,46.531859999999995,42.08804
2016,President,Maine CD-1,Maine People's Resource Center,C,lv,46.41251,38.676390000000005
2016,President,South Carolina,Trafalgar Group,C,lv,39.4603,53.07719
2016,President,Arkansas,Emerson College,B,lv,30.81015,57.70457
2016,President,Georgia,Emerson College,B,lv,40.61908,45.47157
2016,President,Maine CD-2,Maine People's Resource Center,C,lv,39.118759999999995,39.99672
2016,President,Georgia,Quinnipiac University,A-,lv,42.2229,48.12753
2016,President,Wisconsin,Marquette University,A,lv,42.88395,40.62005
2016,President,Michigan,Target Insyght,C,rv,48.06957,43.8236
2016,President,Kansas,Remington,,lv,39.09209,45.6206
2016,President,U.S.,Ipsos,A-,lv,42.57521,37.66494
2016,President,Florida,Siena College,A,lv,43.18574,43.64782
2016,President,U.S.,IBD/TIPP,A-,lv,46.247170000000004,43.82907
2016,President,U.S.,Quinnipiac University,A-,lv,46.1425,44.25965
2016,President,Maine,Maine People's Resource Center,C,lv,42.915459999999996,39.09138
2016,President,North Carolina,Meredith College,,rv,42.02749,40.59344
2016,President,New Jersey,Emerson College,B,lv,49.0623,44.17973
2016,President,Delaware,Google Consumer Surveys,B,lv,43.162620000000004,40.67073
2016,President,South Dakota,Google Consumer Surveys,B,lv,24.48609,49.1241
2016,President,Kansas,SurveyUSA,A,lv,36.97092,49.460370000000005
2016,President,Iowa,Public Policy Polling,B+,lv,44.176840000000006,42.8472
2016,President,New Hampshire,Marist College,A,lv,40.10232,40.586870000000005
2016,President,Colorado,Quinnipiac University,A-,lv,46.579840000000004,43.56071
2016,President,New Hampshire,Ipsos,A-,lv,41.65718,40.349059999999994
2016,President,Idaho,Ipsos,A-,lv,27.1255,53.429280000000006
2016,President,Colorado,Emerson College,B,lv,40.00219,42.938759999999995
2016,President,Iowa,Quinnipiac University,A-,lv,39.5792,45.55995
2016,President,Virginia,University of Mary Washington,,lv,43.24984,39.69017
2016,President,Michigan,"Glengariff Group, Inc.",B,lv,44.491009999999996,38.69494
2016,President,Virginia,Quinnipiac University,A-,lv,47.38807,40.32798
2016,President,Mississippi,Ipsos,A-,lv,31.98912,52.65133
2016,President,Pennsylvania,Mercyhurst University,,lv,44.92951,43.68616
2016,President,U.S.,IBD/TIPP,A-,lv,45.58977,41.99422
2016,President,Illinois,We Ask America,C,rv,53.47201999999999,35.76566
2016,President,South Carolina,Starboard Communications,,lv,37.620129999999996,49.84506
2016,President,Hawaii,Google Consumer Surveys,B,lv,50.16858,29.50095
2016,President,Wisconsin,Emerson College,B,lv,46.24374,38.95558
2016,President,Maine,Google Consumer Surveys,B,lv,46.455870000000004,32.430609999999994
2016,President,New Jersey,Rutgers University,B-,rv,51.986000000000004,34.558440000000004
2016,President,Colorado,Gravis Marketing,B-,rv,40.80699,41.85954
2016,President,California,Insights West,,lv,60.44633,33.62968
2016,President,North Dakota,DFM Research,B-,lv,33.712959999999995,47.11424
2016,President,Nevada,Bendixen & Amandi International,,lv,45.19931,46.581
2016,President,Florida,Global Strategy Group,C+,lv,46.37995,43.96337
2016,President,Missouri,Public Policy Polling,B+,lv,40.0872,46.820609999999995
2016,President,West Virginia,Ipsos,A-,lv,35.00297,56.76011999999999
2016,President,Washington,Insights West,,lv,41.60255,31.8183
2016,President,Vermont,Google Consumer Surveys,B,lv,62.06531,22.96262
2016,President,Nevada,Monmouth University,A+,lv,43.04716,45.9509
2016,President,Illinois,Emerson College,B,lv,46.141709999999996,39.1345
2016,President,New Mexico,Ipsos,A-,lv,43.11424,36.50404
2016,President,North Dakota,Google Consumer Surveys,B,lv,31.11988,53.9763
2016,President,U.S.,Ipsos,A-,lv,41.97768,39.138870000000004
2016,President,Nevada,Marist College,A,lv,41.682359999999996,45.05898
2016,President,Colorado,YouGov,B,lv,41.931490000000004,40.654720000000005
2016,President,Colorado,Franklin & Marshall College,B+,lv,42.837559999999996,38.00965
2016,President,Wyoming,Google Consumer Surveys,B,lv,31.62636,63.083130000000004
2016,President,Florida,JMC Enterprises,C,lv,44.1373,48.97255
2016,President,Vermont,Emerson College,B,lv,49.34533,27.54472
2016,President,Ohio,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,39.97191,43.827729999999995
2016,President,Pennsylvania,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,46.88793,40.72742
2016,President,Nevada,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,42.97998,44.83736
2016,President,North Carolina,Greenberg Quinlan Rosner (Democracy Corps),B-,lv,44.8198,42.64606
2016,President,Alaska,Google Consumer Surveys,B,lv,34.2529,38.40547
2016,President,Virginia,Christopher Newport University,B-,lv,45.215,33.38382
2016,President,New Hampshire,Google Consumer Surveys,B,lv,41.70151,43.8962
2016,President,Pennsylvania,GBA Strategies,B,lv,47.80805,43.13855
2016,President,New York,Emerson College,B,lv,54.153369999999995,35.51072
2016,President,U.S.,IBD/TIPP,A-,lv,45.94712,41.2436
2016,President,Ohio,CNN/Opinion Research Corp.,A-,lv,42.3513,46.248020000000004
2016,President,Florida,Florida Atlantic University,C+,lv,49.65444,44.48428
2016,President,Maine,University of New Hampshire,B+,lv,42.23726,39.88603
2016,President,Florida,Opinion Savvy/InsiderAdvantage,C-,lv,46.30059,45.91316
2016,President,Arizona,Insights West,,lv,36.46532,40.6526
2016,President,Maine CD-2,SurveyUSA,A,lv,38.180209999999995,48.75685
2016,President,Texas,Texas Lyceum,,lv,34.882540000000006,42.86355
2016,President,West Virginia,Just Win Strategies,,rv,32.69416,60.968140000000005
2016,President,Arizona,Public Policy Polling,B+,lv,42.05109,45.83108
2016,President,District of Columbia,SurveyMonkey,C-,lv,85.4753,5.43164
2016,President,Alaska,SurveyMonkey,C-,lv,31.51401,45.2499
2016,President,North Carolina,High Point University,B+,lv,45.07547,44.33287
2016,President,District of Columbia,Google Consumer Surveys,B,lv,52.83875,25.24611
2016,President,California,Public Policy Institute of California,A,lv,51.10452,32.95924
2016,President,U.S.,Ipsos,A-,lv,41.98534,38.291470000000004
2016,President,Arizona,Gravis Marketing,B-,lv,41.08974,44.33267
2016,President,Delaware,Ipsos,A-,lv,46.114,36.81105
2016,President,Illinois,Victory Research,,lv,49.61226,35.876740000000005
2016,President,Maine CD-1,SurveyUSA,A,lv,50.344409999999996,32.96325
2016,President,Iowa,Emerson College,B,lv,41.15276,45.362759999999994
2016,President,Arizona,Data Orbital,,lv,41.433409999999995,43.54182
2016,President,U.S.,Rasmussen Reports/Pulse Opinion Research,C+,lv,42.30742,45.635979999999996
2016,President,New Hampshire,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.29388,40.13085
2016,President,Utah,Public Policy Polling,B+,lv,24.937170000000002,39.83334
2016,President,New Mexico,Public Policy Polling,B+,v,42.24555,34.94728
2016,President,Wyoming,SurveyMonkey,C-,lv,22.52345,60.2056
2016,President,Massachusetts,Emerson College,B,lv,52.46756,34.70235
2016,President,Wyoming,DFM Research,B-,lv,20.71051,58.22426
2016,President,South Carolina,First Tuesday Strategies,,lv,39.857209999999995,51.40487
2016,President,Pennsylvania,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.340990000000005,40.92666
2016,President,Ohio,Rasmussen Reports/Pulse Opinion Research,C+,lv,46.33278,42.96225
2016,President,Florida,Rasmussen Reports/Pulse Opinion Research,C+,lv,42.3343,48.95567
2016,President,North Carolina,Rasmussen Reports/Pulse Opinion Research,C+,lv,47.34765,44.89779
2016,President,Nevada,Rasmussen Reports/Pulse Opinion Research,C+,lv,43.331990000000005,42.96567
2016,President,U.S.,YouGov,B,rv,45.61459,41.90123
2016,President,Florida,Public Policy Polling,B+,lv,45.68945,44.61772
2016,President,Arkansas,Hendrix College,C+,lv,35.35917,55.97258000000001
2016,President,U.S.,NBC News/Wall Street Journal,A-,lv,44.25224,40.13647
2016,President,New Mexico,Zia Poll,,lv,45.1941,36.90739
